Trddt,market_return
2024-02-06,0.02944606833671026
2024-02-07,-0.013663373733652605
2024-02-08,0.06502293685567011
2024-02-19,0.03281624852724595
2024-02-20,0.013490692562592046
2024-02-21,0.01605715648011782
2024-02-22,0.021657125920471282
2024-02-23,0.02501837285951022
2024-02-26,0.014160370718232045
2024-02-27,0.028699279690664704
2024-02-28,-0.05834440084698951
2024-02-29,0.03710737580556067
2024-03-01,0.010881245213549339
2024-03-04,0.0006789057437407953
2024-03-05,-0.015871128865979384
2024-03-06,0.0103289576427256
2024-03-07,-0.008936022651933702
2024-03-08,0.010232083962437856
2024-03-11,0.01914561767955801
2024-03-12,0.011559747606774667
2024-03-13,0.001131405226352595
2024-03-14,-0.005555564225248435
2024-03-15,0.015586493465856803
2024-03-18,0.01926579657584683
2024-03-19,-0.003021389216047111
2024-03-20,0.011329416191352346
2024-03-21,0.00017399300827966913
2024-03-22,-0.014124164305427785
2024-03-25,-0.024128907468727003
2024-03-26,-0.0004963656428177303
2024-03-27,-0.030267946313660594
2024-03-28,0.022554798345588236
2024-03-29,0.01190168786764706
2024-04-01,0.021330305586181552
2024-04-02,-0.0015607516075693553
2024-04-03,-0.007988553472987872
2024-04-08,-0.02411507272727273
2024-04-09,0.014143491369812706
2024-04-10,-0.018329321336760924
2024-04-11,0.001488149256471452
2024-04-12,-0.007328732696897374
2024-04-15,-0.032904199926565084
2024-04-16,-0.0633810607673949
2024-04-17,0.05880498292324642
2024-04-18,-0.0016267235996326906
2024-04-19,-0.006478131728826014
2024-04-22,-0.006282614112458656
2024-04-23,0.006700178827421431
2024-04-24,0.018165117787578094
2024-04-25,0.003675927376355948
2024-04-26,0.014150449355432781
2024-04-29,0.027037425013835083
2024-04-30,-0.005835237697307335
2024-05-06,0.02104865198156682
2024-05-07,0.005818411612903227
2024-05-08,-0.012541959985248019
2024-05-09,0.013267255899705014
2024-05-10,-0.010798521939528023
2024-05-13,-0.015775382076341507
2024-05-14,0.007746816623663841
2024-05-15,-0.007198412198267919
2024-05-16,0.004332347465437788
2024-05-17,0.012819817913748617
2024-05-20,0.003160904647731464
2024-05-21,-0.009951143041474653
2024-05-22,0.005242941577589384
2024-05-23,-0.018004328603022483
2024-05-24,-0.010022329524511611
2024-05-27,0.005687180125368732
2024-05-28,-0.009656849557522124
2024-05-29,0.002105173672566372
2024-05-30,-0.006357813087557605
2024-05-31,0.006446385877581121
2024-06-03,-0.01900101862437765
2024-06-04,-0.007170204868154159
2024-06-05,-0.01753642151805453
2024-06-06,-0.03618454033149171
2024-06-07,0.018555174682144834
2024-06-11,0.00638552201953197
2024-06-12,0.013194431860036835
2024-06-13,-0.0033433137543730433
2024-06-14,0.000898106406480118
2024-06-17,-0.004808686003683242
2024-06-18,0.012539761790714811
2024-06-19,-0.004488384374424176
2024-06-20,-0.018429145779579804
2024-06-21,-0.0005332797640987838
2024-06-24,-0.03601983185840708
2024-06-25,0.00023834102232884273
2024-06-26,0.027638584776999632
2024-06-27,-0.018120653136531363
2024-06-28,0.004700495294334748
2024-07-01,0.008133842163559167
2024-07-02,0.00013880191988185317
2024-07-03,-0.008153396971935007
2024-07-04,-0.025411522060180915
2024-07-05,0.010590353028064992
2024-07-08,-0.026692060757156046
2024-07-09,0.01762538067133899
2024-07-10,-0.006915514933628319
2024-07-11,0.030416291666666664
2024-07-12,-0.0022100366887905605
2024-07-15,-0.014246390230414746
2024-07-16,0.003957535483870968
2024-07-17,-0.0055960562523054225
2024-07-18,-0.002260594759180661
2024-07-19,0.0055960959763750465
2024-07-22,0.004361325087686912
2024-07-23,-0.019655486247000184
2024-07-24,-0.01553317112793059
2024-07-25,0.005565875900277008
2024-07-26,0.01600483348717002
2024-07-29,0.0008889542012927054
2024-07-30,0.005771189438700148
2024-07-31,0.03303213053914328
2024-08-01,0.0006023594903988184
2024-08-02,-0.012839254152823918
2024-08-05,-0.024812437223042837
2024-08-06,0.01881112737677681
2024-08-07,0.0003343863049095608
2024-08-08,-0.0020794438088208157
2024-08-09,-0.006899060158700867
2024-08-12,-0.006697384686346863
2024-08-13,0.006680117527675277
2024-08-14,-0.004935721269138535
2024-08-15,0.008155980258302584
2024-08-16,-0.0037037383763837634
2024-08-19,-0.004222659715814726
2024-08-20,-0.015889749077490776
2024-08-21,-0.0023972628666297734
2024-08-22,-0.015064662423907029
2024-08-23,-0.004285021959771176
2024-08-26,0.010728664637520752
2024-08-27,-0.013384260701107011
2024-08-28,0.004965083579335793
2024-08-29,0.014115184317343174
2024-08-30,0.019400848708487087
2024-09-02,-0.01639924256968802
2024-09-03,0.009579668143226283
2024-09-04,-0.006187715023994093
2024-09-05,0.008686820598006646
2024-09-06,-0.01783663399778516
2024-09-09,-0.002731688146233383
2024-09-10,0.0051222101181683894
2024-09-11,-0.004404393799594021
2024-09-12,-0.002644576937269373
2024-09-13,-0.011245156244235381
2024-09-18,-0.006951823887760752
2024-09-19,0.02195093637034305
2024-09-20,-0.0032403465510881593
2024-09-23,0.001467571639314033
2024-09-24,0.034707724188790555
2024-09-25,0.012290558688041275
2024-09-26,0.03429257148120855
2024-09-27,0.05116995154753132
2024-09-30,0.11765642875576036
2024-10-08,0.08856316491422246
2024-10-09,-0.09130935362479248
2024-10-10,0.0006969716024340767
2024-10-11,-0.03600081250000001
2024-10-14,0.03262472497695852
2024-10-15,-0.015235973461113158
2024-10-16,0.006980014919874746
2024-10-17,-0.0008831338365243005
2024-10-18,0.035389514085803715
2024-10-21,0.024045435647210456
2024-10-22,0.007550569797421731
2024-10-23,0.0055214260180578584
2024-10-24,0.0018854188616688155
2024-10-25,0.021865995763492355
2024-10-28,0.02620899262672811
2024-10-29,-0.014017539893126957
2024-10-30,0.0014685384331797233
2024-10-31,0.01410863356669123
2024-11-01,-0.032148075888745624
2024-11-04,0.022978449907918964
2024-11-05,0.03321241873734585
2024-11-06,0.009511886823702614
2024-11-07,0.026148985829959517
2024-11-08,0.0010388079470198678
2024-11-11,0.022128941652862142
2024-11-12,-0.009609581891792418
2024-11-13,0.0025997434670592566
2024-11-14,-0.028358552345906167
2024-11-15,-0.01770002225901398
2024-11-18,-0.021928614945702193
2024-11-19,0.023016215047829285
2024-11-20,0.023512909191176472
2024-11-21,0.005016826838235295
2024-11-22,-0.03490028592429255
2024-11-25,0.01309024205109355
2024-11-26,-0.006815996141124587
2024-11-27,0.016864940084543284
2024-11-28,0.0026696496873850678
2024-11-29,0.01707258347107438
2024-12-02,0.02237052158735991
2024-12-03,0.0022627615285688036
2024-12-04,-0.013773922285504317
2024-12-05,0.013596881769781534
2024-12-06,0.009024615426997245
2024-12-09,-0.004268101414661033
2024-12-10,0.007548908005875873
2024-12-11,0.012513548926014318
2024-12-12,0.010966832415565345
2024-12-13,-0.016524056361299798
2024-12-16,-0.006466254999082738
2024-12-17,-0.03502300312041116
2024-12-18,0.005132110275229358
2024-12-19,0.0014764057625252338
2024-12-20,0.011068942977631096
2024-12-23,-0.04017655227439472
2024-12-24,0.009746631694790902
2024-12-25,-0.020187217471095614
2024-12-26,0.01299354960572162
2024-12-27,0.006638426160337553
2024-12-30,-0.01073281861575179
2024-12-31,-0.02308079211009174
2025-01-02,-0.01706601156175445
2025-01-03,-0.03344343231841526
2025-01-06,-0.004898147155963302
2025-01-07,0.02196590298918027
2025-01-08,-0.00029157271226847617
2025-01-09,0.003932239090575725
2025-01-10,-0.02640662254812099
2025-01-13,0.0007725023835716907
2025-01-14,0.04808620905093441
2025-01-15,-0.003042152197802198
2025-01-16,0.006512917032967033
2025-01-17,0.0006253372412529767
2025-01-20,0.008805194759985343
2025-01-21,-0.0012197765567765568
2025-01-22,-0.010268745424597363
2025-01-23,-0.0008967623055809699
2025-01-24,0.011417096301720981
2025-01-27,-0.009997972542559035
2025-02-05,0.009656303385178408
2025-02-06,0.024059753201609954
2025-02-07,0.014592616791659047
2025-02-10,0.018601192940746157
2025-02-11,-0.00164477794036949
2025-02-12,0.010490971648070238
2025-02-13,-0.010311772128749086
2025-02-14,0.0027775974025974026
2025-02-17,0.012968641564613416
2025-02-18,-0.02350297787934186
2025-02-19,0.02207183491773309
2025-02-20,0.00982380230431602
2025-02-21,0.009158936574666423
2025-02-24,0.0028587913313825896
2025-02-25,-0.004190748079034029
2025-02-26,0.01454818529357966
2025-02-27,-1.0488197621226062e-05
2025-02-28,-0.030283635315645013
2025-03-03,0.006773711147721032
2025-03-04,0.014444891491308324
2025-03-05,0.003391842057101025
2025-03-06,0.015945995422922007
2025-03-07,-0.00402151931173348
2025-03-10,0.006552818597840015
2025-03-11,0.005094503293084523
2025-03-12,0.004635750411710887
2025-03-13,-0.010244345161880372
2025-03-14,0.01779853063837571
2025-03-17,0.006626895825704871
2025-03-18,0.006028267324922288
2025-03-19,-0.007561984083424809
2025-03-20,-0.0016689769568397949
2025-03-21,-0.01662362095447065
2025-03-24,-0.013789996708721889
2025-03-25,-0.001519174159356725
2025-03-26,0.0088424357756258
2025-03-27,-0.0034817204968944104
2025-03-28,-0.01416313356477252
2025-03-31,-0.011667811324200913
2025-04-01,0.011389432590427476
2025-04-02,0.002489337107377648
2025-04-03,-0.005523847123287672
2025-04-07,-0.12063696601498262
2025-04-08,0.008699165327000366
2025-04-09,0.028554083987584442
2025-04-10,0.028282014423954723
2025-04-11,0.008813161249086926
2025-04-14,0.018632598356164383
2025-04-15,0.000705631280833181
2025-04-16,-0.013750454080701115
2025-04-17,0.006928881687054956
2025-04-18,-0.0011859539810080348
2025-04-21,0.017306572968036532
2025-04-22,0.0009198396054073804
2025-04-23,0.006394913075237401
2025-04-24,-0.008825549771689497
2025-04-25,0.0020203287671232877
2025-04-28,-0.014191923020661914
2025-04-29,0.00807096895094617
2025-04-30,0.009920703914721558
2025-05-06,0.027921101499634237
2025-05-07,0.007530661243144425
2025-05-08,0.010564789617985742
2025-05-09,-0.009937055382928167
2025-05-12,0.01388527965636995
2025-05-13,-0.0013165753699981725
2025-05-14,0.0021831523844326696
2025-05-15,-0.00786579148391813
2025-05-16,0.005313534259090078
2025-05-19,0.009638042595978063
2025-05-20,0.010697506026296566
2025-05-21,-0.004466185124269006
2025-05-22,-0.013143927212874908
2025-05-23,-0.010141557038391225
2025-05-26,0.009982656118529358
2025-05-27,0.002286850923724163
2025-05-28,-0.0031835740164684353
2025-05-29,0.017482772311631308
2025-05-30,-0.012817447026532479
2025-06-03,0.008254288042483062
2025-06-04,0.010323069690872507
2025-06-05,0.0033331334796123605
2025-06-06,0.0011020985014619884
2025-06-09,0.012711451170446232
2025-06-10,-0.006852514703196346
2025-06-11,0.006725381161007668
2025-06-12,0.003145098211025922
2025-06-13,-0.017169482380865436
2025-06-16,0.00870457390510949
2025-06-17,-0.0010644883339409406
2025-06-18,-0.003263122858184469
2025-06-19,-0.017394780674567
2025-06-20,-0.0061904193548387105
2025-06-23,0.01607466052535571
2025-06-24,0.01968434196135618
2025-06-25,0.009652708948423546
2025-06-26,-0.0010418510018214936
2025-06-27,0.005232155515041021
2025-06-30,0.012871144732045205
2025-07-01,0.004201743846855059
2025-07-02,-0.004395488694383662
2025-07-03,0.005810704777534646
2025-07-04,-0.00854924444039373
2025-07-07,0.005887502370532459
2025-07-08,0.01198967049598833
2025-07-09,-0.0016513639511572806
2025-07-10,0.0029825270639693814
2025-07-11,0.00422698233151184
2025-07-14,0.005202326653306613
2025-07-15,-0.007825024594643834
2025-07-16,0.005763048651603499
2025-07-17,0.008841113520408164
2025-07-18,0.0022219026790595954
2025-07-21,0.0132825731218089
2025-07-22,0.0038942723458591758
2025-07-23,-0.0057057021509296394
2025-07-24,0.012498438286235187
2025-07-25,0.001719255330781848
2025-07-28,0.004708927295918368
2025-07-29,0.0024336028769118712
2025-07-30,-0.004059076474872542
2025-07-31,-0.009729021133175442
2025-08-01,0.004760551183970856
2025-08-04,0.011439300893019864
2025-08-05,0.008666956997084549
2025-08-06,0.008528100182149364
2025-08-07,0.0005733834942612498
2025-08-08,0.00045715170278637775
2025-08-11,0.01409503604587657
2025-08-12,0.0008089843522561862
2025-08-13,0.006478405134741443
2025-08-14,-0.017188403058438013
2025-08-15,0.018291559176984704
2025-08-18,0.017034051001821492
2025-08-19,0.005497589295466959
2025-08-20,0.008415118557639774
2025-08-21,-0.0030591772843101567
2025-08-22,0.007149775614194722
2025-08-25,0.010315185259326662
2025-08-26,0.002039483988355167
2025-08-27,-0.023337764598872112
2025-08-28,0.006925607967982535
2025-08-29,-0.001901727520931926
